Measurement ID	Occurrence ID	MeasurementParent	MeasurementOfTaxon	Measurement Type	Measurement Value	Unit	Statistical Method	Remarks	Contributor	ReferenceID
M1812	C131		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002252				Compiler: Anne E Thessen	R078
M1813	C131		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R078
M1814	C131		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R078
M1815	C131		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R078
M1816	C131		true	http://purl.obolibrary.org/obo/OBA_1000097	http://purl.obolibrary.org/obo/PATO_0000586				Compiler: Anne E Thessen	R078
M1817	C131		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R078
M1818	C132		true	http://eol.org/schema/terms/ColonyForming	http://eol.org/schema/terms/facultative				Compiler: Anne E Thessen	R079
M1819	C132		true	http://eol.org/schema/terms/ColonyType	http://eol.org/schema/terms/string				Compiler: Anne E Thessen	R079
M1820	C132		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R079
M1821	C132		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R079
M1822	C132		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R079
M1823	C132		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R079
M1824	C132		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R079
M1825	C132		true	http://eol.org/schema/terms/CellShapeFrontal	http://purl.obolibrary.org/obo/PATO_0000413				Compiler: Anne E Thessen	R079
M1826	C132		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R079
M1827	C132		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002252				Compiler: Anne E Thessen	R079
M1828	C132		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R079
M1829	C132		true	http://eol.org/schema/terms/CellWidth	43	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R079
M1830	C132		true	http://eol.org/schema/terms/CellWidth	27	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R079
M1831	C132		true	http://eol.org/schema/terms/CellLength	65	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R079
M1832	C132		true	http://eol.org/schema/terms/CellLength	34	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R079
M1833	C132		true	http://eol.org/schema/terms/CellWidth	43	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R079
M1834	C132		true	http://eol.org/schema/terms/CellWidth	27	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R079
M1835	C132		true	http://eol.org/schema/terms/CellLength	60	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R079
M1836	C132		true	http://eol.org/schema/terms/CellLength	23	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R079
M1837	C132		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R079
M1838	C132		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R079
M1839	C132		true	http://eol.org/schema/terms/EpiconeShape	http://purl.obolibrary.org/obo/PATO_0002021				Compiler: Anne E Thessen	R079
M1840	C132		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R079
M1841	C132		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R079
M1842	C132		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R079
M1843	C132		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R079
M1844	C132		true	http://purl.obolibrary.org/obo/OBA_1000092	http://purl.obolibrary.org/obo/PATO_0001596				Compiler: Anne E Thessen	R079
M1845	C132		true	http://purl.obolibrary.org/obo/OBA_1000093	http://purl.obolibrary.org/obo/PATO_0001596				Compiler: Anne E Thessen	R079
M1846	C132		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R079
M1847	C132		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0002411				Compiler: Anne E Thessen	R079
M1848	C132		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R079
M1849	C132		true	http://eol.org/schema/terms/Habitat	http://eol.org/schema/terms/closeToCoast				Compiler: Anne E Thessen	R079
M1850	C133		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R080
M1851	C133		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R080
M1852	C133		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemispherical			dorso-ventrally flattened toward posterior end	Compiler: Anne E Thessen	R080
M1853	C133		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R080
M1854	C133		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/noDisplaceCingulum				Compiler: Anne E Thessen	R080
M1855	C133		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R080
M1856	C133		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R080
M1857	C133		true	http://eol.org/schema/terms/ChloroplastQuantity	http://eol.org/schema/terms/numerous				Compiler: Anne E Thessen	R080
M1858	C133		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0000324				Compiler: Anne E Thessen	R080
M1859	C133		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R080
M1860	C133		true	http://eol.org/schema/terms/CellLength	25	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R080
M1861	C133		true	http://eol.org/schema/terms/CellWidth	15	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R080
M1862	C133		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_00000504				Compiler: Anne E Thessen	R080
M1863	C134		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R081
M1864	C134		true	http://purl.obolibrary.org/obo/OBA_0000052	http://purl.obolibrary.org/obo/PATO_0002053				Compiler: Anne E Thessen	R081
M1865	C134		true	http://eol.org/schema/terms/CellShapeFrontal	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R081
M1866	C134		true	http://eol.org/schema/terms/CellShapeTransverse	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R081
M1867	C134		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R081
M1868	C134		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R081
M1869	C134		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R081
M1870	C134		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R081
M1871	C134		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R081
M1872	C134		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/wideAndShallow				Compiler: Anne E Thessen	R081
M1873	C134		true	http://eol.org/schema/terms/CingulumLocation	http://purl.obolibrary.org/obo/FMA_74528				Compiler: Anne E Thessen	R081
M1874	C134		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/narrowAndDeep				Compiler: Anne E Thessen	R081
M1875	C134		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R081
M1876	C134		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R081
M1877	C134		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R081
M1878	C134		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001857				Compiler: Anne E Thessen	R081
M1879	C134		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R081
M1880	C134		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R081
M1881	C134		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R081
M1882	C134		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R081
M1883	C134		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R081
M1884	C134		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0000952				Compiler: Anne E Thessen	R081
M1885	C134		true	http://eol.org/schema/terms/ChloroplastQuantity	http://eol.org/schema/terms/numerous				Compiler: Anne E Thessen	R081
M1886	C134		true	http://purl.obolibrary.org/obo/OBA_1000097	http://purl.obolibrary.org/obo/PATO_0000587				Compiler: Anne E Thessen	R081
M1887	C134		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001154				Compiler: Anne E Thessen	R081
M1888	C134		true	http://eol.org/schema/terms/ChloroplastLocation	http://eol.org/schema/terms/radial				Compiler: Anne E Thessen	R081
M1889	C134		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R081
M1890	C134		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/trapezoid3DShape				Compiler: Anne E Thessen	R081
M1891	C134		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0002214				Compiler: Anne E Thessen	R081
M1892	C134		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R081
M1893	C134		true	http://eol.org/schema/terms/CellLength	30	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R081
M1894	C134		true	http://eol.org/schema/terms/CellLength	12	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R081
M1895	C134		true	http://eol.org/schema/terms/CellWidth	18	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001114		Compiler: Anne E Thessen	R081
M1896	C134		true	http://eol.org/schema/terms/CellWidth	6	http://purl.obolibrary.org/obo/UO_0000017	http://semanticscience.org/resource/SIO_001113		Compiler: Anne E Thessen	R081
M1897	C134		true	http://rs.tdwg.org/dwc/terms/verbatimDepth	shallow water				Compiler: Anne E Thessen	R081
M1898	C134		true	http://eol.org/schema/terms/Habitat	http://eol.org/schema/terms/sandyMud				Compiler: Anne E Thessen	R081
M1899	C134		true	http://eol.org/schema/terms/Habitat	http://eol.org/schema/terms/freshwaterFishPond				Compiler: Anne E Thessen	R081
M1900	C134		true	http://eol.org/schema/terms/CellShapeTransverse	http://purl.obolibrary.org/obo/PATO_0000411				Compiler: Anne E Thessen	R081
M1901	C134		true	http://eol.org/schema/terms/CellShapeMedian	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R081
M1902	C134		true	http://eol.org/schema/terms/CellShapeFrontal	http://eol.org/schema/terms/oval2D				Compiler: Anne E Thessen	R081
M1903	C135		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0002239				Compiler: Anne E Thessen	R003
M1904	C135		true	http://purl.obolibrary.org/obo/OBA_0000052	http://eol.org/schema/terms/hypoconeWider				Compiler: Anne E Thessen	R003
M1905	C135		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R003
M1906	C135		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R003
M1907	C135		true	http://purl.obolibrary.org/obo/OBA_1000133	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M1908	C135		true	http://purl.obolibrary.org/obo/OBA_1000134	http://purl.obolibrary.org/obo/PATO_0001950				Compiler: Anne E Thessen	R003
M1909	C135		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R003
M1910	C135		true	http://purl.obolibrary.org/obo/GO_0097687	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M1911	C135		true	http://purl.obolibrary.org/obo/GO_0097686	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M1912	C135		true	http://eol.org/schema/terms/ColonyForming	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M1913	C135		true	http://purl.obolibrary.org/obo/GO_0009507	http://purl.obolibrary.org/obo/PATO_0000467				Compiler: Anne E Thessen	R003
M1914	C135		true	http://purl.obolibrary.org/obo/GO_0097618	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M1915	C135		true	http://purl.obolibrary.org/obo/GO_1990413	http://purl.obolibrary.org/obo/PATO_0000462				Compiler: Anne E Thessen	R003
M1916	C135		true	http://purl.obolibrary.org/obo/OBA_1000084	http://purl.obolibrary.org/obo/PATO_0000701				Compiler: Anne E Thessen	R003
M1917	C135		true	http://purl.obolibrary.org/obo/OBA_1000092	http://eol.org/schema/terms/wideAndDeep				Compiler: Anne E Thessen	R003
M1918	C135		true	http://purl.obolibrary.org/obo/OBA_1000093	http://eol.org/schema/terms/wideAndShallow				Compiler: Anne E Thessen	R003
M1919	C135		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R003
M1920	C135		true	http://purl.obolibrary.org/obo/OBA_1000018	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R003
M1921	C135		true	http://eol.org/schema/terms/NucleusLocation	http://purl.obolibrary.org/obo/PATO_0002268				Compiler: Anne E Thessen	R003
M1922	C135		true	http://purl.obolibrary.org/obo/OBA_1000075	http://purl.obolibrary.org/obo/PATO_0000337				Compiler: Anne E Thessen	R003
M1923	C135		true	http://eol.org/schema/terms/ChloroplastQuantity	http://eol.org/schema/terms/numerous				Compiler: Anne E Thessen	R003
M1924	C135		true	http://purl.obolibrary.org/obo/OBA_1000096	http://purl.obolibrary.org/obo/PATO_0001945			original text yellow ochre	Compiler: Anne E Thessen	R003
M1925	C135		true	http://purl.obolibrary.org/obo/OBA_1000094	http://purl.obolibrary.org/obo/PATO_0001874				Compiler: Anne E Thessen	R003
M1926	C135		true	http://purl.obolibrary.org/obo/OBA_1000094	http://eol.org/schema/terms/ellipsoid				Compiler: Anne E Thessen	R003
M1927	C135		true	http://eol.org/schema/terms/ChloroplastLocation	http://purl.obolibrary.org/obo/PATO_0002107				Compiler: Anne E Thessen	R003
M1928	C135		true	http://eol.org/schema/terms/CellWidth	22	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M1929	C135		true	http://purl.obolibrary.org/obo/OBA_1000083	17	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M1930	C135		true	http://purl.obolibrary.org/obo/OBA_1000085	12	http://purl.obolibrary.org/obo/UO_0000017	http://www.ebi.ac.uk/efo/EFO_0001444		Compiler: Anne E Thessen	R003
M1931	C138		true	http://eol.org/schema/terms/CellShape3D	http://purl.obolibrary.org/obo/PATO_0001891				Compiler: Anne E Thessen	R067
M1932	C138		true	http://eol.org/schema/terms/EpiconeShape	http://eol.org/schema/terms/roundedConical				Compiler: Anne E Thessen	R067
M1933	C138		true	http://purl.obolibrary.org/obo/OBA_0000052	http://eol.org/schema/terms/hypoconeWider				Compiler: Anne E Thessen	R067
M1934	C138		true	http://eol.org/schema/terms/HypoconeShape	http://purl.obolibrary.org/obo/PATO_0001499				Compiler: Anne E Thessen	R067
M1935	C138		true	http://eol.org/schema/terms/CingulumLocation	http://eol.org/schema/terms/preMedian				Compiler: Anne E Thessen	R067
M1936	C138		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R067
M1937	C138		true	http://eol.org/schema/terms/SulcusType	http://eol.org/schema/terms/protrudingSulcus				Compiler: Anne E Thessen	R067
M1938	C138		true	http://eol.org/schema/terms/Habitat	http://purl.obolibrary.org/obo/ENVO_01000023				Compiler: Anne E Thessen	R067
M1939	C139		true	http://eol.org/schema/terms/HypoconeShape	http://eol.org/schema/terms/hemispherical				Compiler: Anne E Thessen	R049
M1940	C139		true	http://eol.org/schema/terms/CingulumType	http://eol.org/schema/terms/descendingCingulum				Compiler: Anne E Thessen	R049
